"113年08月09日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"建材營造類指數","620.69","+","14.71","2.43","",
"航運類指數","172.67","+","0.80","0.47","",
"觀光餐旅類指數","119.06","+","1.16","0.98","",
"金融保險類指數","2,011.55","+","53.77","2.75","",
"貿易百貨類指數","305.85","+","4.48","1.49","",
"油電燃氣類指數","87.37","+","1.35","1.57","",
"綠能環保類指數","121.18","+","3.43","2.91","",
"數位雲端類指數","64.19","-","0.29","-0.45","",
"運動休閒類指數","92.99","+","0.59","0.64","",
"居家生活類指數","119.18","+","2.24","1.92","",
"其他類指數","363.99","+","5.30","1.48","",
"臺指日報酬兩倍指數","55,080.89","+","2,989.68","5.74","",
"臺指反向一倍指數","3,041.87","-","89.87","-2.87","",
"電子類兩倍槓桿指數","66,465.10","+","4,045.60","6.48","",
"電子類反向指數","2,333.02","-","78.14","-3.24","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,244.77","+","83.10","2.00","",
"臺灣中小型公司治理指數","9,642.25","+","128.80","1.35","",
"臺灣IPO指數","5,026.01","+","112.18","2.28","",
"智慧中立指數","3,847.90","-","38.87","-1.00","",
"臺灣5G指數","10,661.35","+","256.51","2.47","",
"臺灣企業社會責任中小型指數","11,376.61","+","170.16","1.52","",
"特選臺灣電動車代表指數","9,649.71","+","243.12","2.58","",
"臺灣5G+通訊指數","9,242.07","+","265.89","2.96","",
"臺灣全市場指數","7,429.00","+","205.74","2.85","",
"臺灣全市場半導體指數","7,218.28","+","200.50","2.86","",
"臺灣智慧移動與電動車指數","5,442.64","+","131.31","2.47","",
"特選小資高價30指數","7,361.34","+","247.59","3.48","",
"特選臺灣綠能及電動車指數","5,814.53","+","150.83","2.66","",
"特選臺灣智能車供應鏈聯盟指數","6,681.26","+","203.21","3.14","",
"臺灣全市場半導體精選30指數","5,696.29","+","157.09","2.84","",
"特選臺灣高股息30指數","5,186.26","+","111.51","2.20","",
"臺灣友善環境指數","6,496.72","+","187.02","2.96","",
"台灣永續價值指數","6,038.35","+","185.24","3.16","",
"特選臺灣IC設計指數","3,960.99","+","68.81","1.77","",
"特選臺灣環境永續高股息指數","6,842.92","+","80.11","1.18","",
"臺灣友善環境50指數","5,428.78","+","149.01","2.82","",
"特選臺灣IC設計產業代表指數","5,182.36","+","82.74","1.62","",
"特選臺灣綠能指數","5,546.70","+","169.57","3.15","",
"特選臺灣智慧50指數","5,045.49","+","144.14","2.94","",
"臺灣晶圓製造指數","5,963.81","+","158.03","2.72","",
"臺灣精選高息指數","5,182.21","+","90.42","1.78","",
"臺灣多因子優選高股息30指數","8,494.01","+","183.98","2.21","",
"特選臺灣優利高填息30指數","6,972.88","+","150.07","2.20","",
"特選臺灣科技優息指數","8,700.57","+","146.37","1.71","",
"臺灣半導體收益指數","6,568.43","+","175.80","2.75","",
"臺灣優選成長高股息指數","7,599.76","+","154.26","2.07","",
"特選臺灣ESG低碳高息40指數","8,092.03","+","151.94","1.91","",
"臺灣優選多因子30指數","8,234.48","+","202.20","2.52","",
"臺灣創新科技50指數","7,022.09","+","210.65","3.09","",
"臺灣全市場新經濟產業指數","4,849.50","+","21.07","0.44","",
"臺灣ESG永續高股息等權重指數","6,090.27","+","91.17","1.52","",
"臺灣永續高息中小型指數","5,795.38","+","85.69","1.50","",
"特選臺灣高息優質成長指數","5,974.84","+","78.36","1.33","",
"特選臺灣高息動能指數","6,342.79","+","142.67","2.30","",
"臺灣電子成長高息等權重指數","5,425.75","+","75.99","1.42","",
"特選臺灣優利成長指數","5,163.68","+","95.70","1.89","",
"臺灣價值高息指數","5,400.33","+","107.66","2.03","",
"特選臺灣IC設計動能指數","4,561.80","+","84.51","1.89","",
"臺灣科技高股息指數","5,407.13","+","65.21","1.22","",
"臺灣趨勢動能高股息指數","5,560.83","+","79.92","1.46","",
"特選臺灣科技高息成長指數","5,284.93","+","96.86","1.87","",
"特選臺灣AI優息動能指數","4,578.33","+","87.15","1.94","",
"臺灣優選AI 50指數","4,642.56","+","83.46","1.83","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","43,336.75","+","2,256.52","5.49","",
"金融類日報酬反向一倍指數","3,680.90","-","103.95","-2.75","",
"漲升股利150指數","9,753.87","+","223.16","2.34","",
"藍籌30指數","10,099.22","+","265.49","2.70","",
"工業菁英30指數","10,704.97","+","297.08","2.85","",
"低波動股利精選30指數","8,240.38","+","200.24","2.49","",
"中小型A級動能50指數","23,111.55","+","822.61","3.69","",
"特選高息低波指數","10,119.69","+","161.56","1.62","",
"臺灣永續指數","11,179.65","+","313.86","2.89","",
"價值投資指數","7,778.27","+","117.95","1.54","",
"存股雙十等權重指數","8,989.09","+","238.53","2.73","",
"特選大蘋果指數","10,740.61","+","340.38","3.27","",
"中小型300指數","11,366.76","+","222.53","2.00","",
"臺灣500指數","10,868.25","+","287.16","2.71","",
"臺灣勞工權益指數","9,185.73","+","162.17","1.80","",
"微波高息精選20指數","8,283.60","+","174.47","2.15","",
"特選世代行動通訊指數","8,055.61","+","3.29","0.04","",
"智慧投資多因子30指數","7,618.77","+","98.77","1.31","",
"臺股期貨指數","11,725.90","+","428.51","3.79","",
"特選價值成長指數","9,569.29","+","132.49","1.40","",
"臺灣上櫃永續指數","7,606.03","+","225.68","3.06","",
"特選台股領航指數","10,413.91","+","269.51","2.66","",
"特選Smart多因子指數","8,527.33","+","245.71","2.97","",
"特選ESG高股息指數","6,475.09","+","82.39","1.29","",
"特選上櫃ESG成長指數","5,576.95","+","149.23","2.75","",
"特選上櫃ESG電子菁英指數","5,619.71","+","154.53","2.83","",
"臺灣優息存股指數","5,128.81","+","97.36","1.94","",
"特選上櫃ESG永續高股息指數","7,385.78","+","137.82","1.90","",
"特選臺灣金融高股息存股指數","6,484.39","+","175.93","2.79","",
"特選臺灣產業龍頭存股等權重指數","6,713.39","+","124.53","1.89","",
"上櫃ESG 30指數","6,448.56","+","188.92","3.02","",
"臺灣ESG低碳50指數","7,322.88","+","221.73","3.12","",
"臺灣創新板指數","6,307.57","+","275.63","4.57","",
"特選上櫃ESG龍頭指數","6,288.47","+","174.48","2.85","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","36,048.50","+","987.97","2.82","",
"發行量加權股價報酬指數","47,197.17","+","1,316.61","2.87","",
"臺灣公司治理100報酬指數","18,344.08","+","566.96","3.19","",
"臺灣50報酬指數","38,819.24","+","1,278.16","3.40","",
"臺灣50權重上限30%報酬指數","34,503.31","+","990.19","2.95","",
"臺灣中型100報酬指數","38,649.63","+","760.48","2.01","",
"臺灣資訊科技股報酬指數","71,487.53","+","2,501.29","3.63","",
"臺灣發達報酬指數","20,426.44","+","314.05","1.56","",
"臺灣高股息報酬指數","27,722.49","+","616.97","2.28","",
"臺灣就業99報酬指數","21,472.43","+","527.46","2.52","",
"臺灣高薪100報酬指數","18,052.94","+","384.95","2.18","",
"未含金融電子報酬指數","34,976.54","+","598.64","1.74","",
"小型股300報酬指數","15,781.71","+","263.95","1.70","",
"水泥類報酬指數","345.30","+","5.55","1.63","",
"食品類報酬指數","3,768.65","+","96.31","2.62","",
"塑膠類報酬指數","311.01","+","5.71","1.87","",
"紡織纖維類報酬指數","1,102.78","+","15.34","1.41","",
"電機機械類報酬指數","596.05","+","23.98","4.19","",
"電器電纜類報酬指數","181.22","+","5.40","3.07","",
"化學生技醫療類報酬指數","226.25","+","4.52","2.04","",
"化學類報酬指數","285.93","+","3.10","1.10","",
"生技醫療類報酬指數","114.77","+","2.96","2.65","",
"玻璃陶瓷類報酬指數","58.82","+","0.92","1.59","",
"造紙類報酬指數","508.06","+","7.31","1.46","",
"鋼鐵類報酬指數","238.95","+","2.01","0.85","",
"橡膠類報酬指數","471.57","+","6.41","1.38","",
"汽車類報酬指數","621.64","+","6.77","1.10","",
"電子工業類報酬指數","2,263.16","+","71.04","3.24","",
"半導體類報酬指數","1,066.82","+","39.52","3.85","",
"電腦及週邊設備類報酬指數","580.46","+","14.21","2.51","",
"光電類報酬指數","61.50","+","0.78","1.28","",
"通信網路類報酬指數","339.89","+","0.67","0.20","",
"電子零組件類報酬指數","438.25","+","10.67","2.50","",
"電子通路類報酬指數","674.82","+","3.99","0.59","",
"資訊服務類報酬指數","471.31","+","5.97","1.28","",
"其他電子類報酬指數","266.03","+","8.03","3.11","",
"建材營造類報酬指數","1,327.12","+","31.46","2.43","",
"航運類報酬指數","344.25","+","1.59","0.46","",
"觀光餐旅類報酬指數","174.08","+","1.70","0.99","",
"金融保險類報酬指數","3,678.78","+","98.34","2.75","",
"貿易百貨類報酬指數","507.21","+","7.43","1.49","",
"油電燃氣類報酬指數","144.80","+","2.25","1.58","",
"綠能環保類報酬指數","126.97","+","3.60","2.92","",
"數位雲端類報酬指數","66.66","-","0.30","-0.45","",
"運動休閒類報酬指數","98.83","+","0.62","0.63","",
"居家生活類報酬指數","127.40","+","2.39","1.91","",
"其他類報酬指數","657.38","+","9.59","1.48","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,827.21","+","95.69","2.02","",
"臺灣中小型公司治理報酬指數","13,403.29","+","179.04","1.35","",
"臺灣IPO報酬指數","6,107.90","+","136.33","2.28","",
"智慧中立報酬指數","4,993.51","-","49.70","-0.99","",
"加權指數掩護性臺指買權價外5%報酬指數","9,040.29","+","252.97","2.88","",
"臺灣5G報酬指數","12,878.77","+","309.86","2.47","",
"臺灣企業社會責任中小型報酬指數","14,295.64","+","213.81","1.52","",
"特選臺灣電動車代表報酬指數","11,497.47","+","289.67","2.58","",
"臺灣5G+通訊報酬指數","10,763.44","+","309.66","2.96","",
"臺灣全市場報酬指數","8,462.79","+","234.43","2.85","",
"臺灣全市場半導體報酬指數","8,354.56","+","232.05","2.86","",
"臺灣智慧移動與電動車報酬指數","6,322.71","+","152.54","2.47","",
"特選小資高價30報酬指數","8,287.54","+","278.74","3.48","",
"特選臺灣綠能及電動車報酬指數","6,720.76","+","174.34","2.66","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,661.56","+","233.02","3.14","",
"臺灣全市場半導體精選30報酬指數","6,471.20","+","178.47","2.84","",
"特選臺灣高股息30報酬指數","7,047.31","+","151.52","2.20","",
"臺灣友善環境報酬指數","7,383.84","+","212.57","2.96","",
"台灣永續價值報酬指數","6,660.28","+","204.31","3.16","",
"特選臺灣IC設計報酬指數","4,610.57","+","80.10","1.77","",
"特選臺灣環境永續高股息報酬指數","9,246.15","+","108.26","1.18","",
"臺灣友善環境50報酬指數","6,173.96","+","169.46","2.82","",
"特選臺灣IC設計產業代表報酬指數","6,039.80","+","96.42","1.62","",
"特選臺灣綠能報酬指數","6,164.16","+","188.45","3.15","",
"特選臺灣智慧50報酬指數","5,798.89","+","165.67","2.94","",
"臺灣晶圓製造報酬指數","6,749.23","+","178.84","2.72","",
"臺灣精選高息報酬指數","7,050.85","+","123.02","1.78","",
"臺灣多因子優選高股息30報酬指數","10,183.14","+","220.57","2.21","",
"特選臺灣優利高填息30報酬指數","8,639.69","+","185.93","2.20","",
"特選臺灣科技優息報酬指數","9,662.61","+","162.55","1.71","",
"臺灣半導體收益報酬指數","7,207.21","+","192.89","2.75","",
"臺灣優選成長高股息報酬指數","8,325.31","+","168.99","2.07","",
"特選臺灣ESG低碳高息40報酬指數","8,925.36","+","167.58","1.91","",
"臺灣優選多因子30報酬指數","8,747.91","+","214.81","2.52","",
"臺灣創新科技50報酬指數","7,478.84","+","224.36","3.09","",
"臺灣全市場新經濟產業報酬指數","5,150.20","+","22.45","0.44","",
"臺灣ESG永續高股息等權重報酬指數","6,601.16","+","98.82","1.52","",
"臺灣永續高息中小型報酬指數","6,142.85","+","90.82","1.50","",
"特選臺灣高息優質成長報酬指數","6,246.87","+","81.93","1.33","",
"特選臺灣高息動能報酬指數","6,623.19","+","148.98","2.30","",
"臺灣電子成長高息等權重報酬指數","5,646.92","+","79.09","1.42","",
"特選臺灣優利成長報酬指數","5,378.52","+","99.68","1.89","",
"臺灣價值高息報酬指數","5,632.45","+","112.29","2.03","",
"特選臺灣IC設計動能報酬指數","4,645.00","+","86.06","1.89","",
"臺灣科技高股息報酬指數","5,652.80","+","68.18","1.22","",
"臺灣趨勢動能高股息報酬指數","5,800.80","+","83.35","1.46","",
"特選臺灣科技高息成長報酬指數","5,502.01","+","100.83","1.87","",
"特選臺灣AI優息動能報酬指數","4,700.62","+","89.49","1.94","",
"臺灣優選AI 50報酬指數","4,751.12","+","85.41","1.83","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,375.50","+","328.90","2.34","",
"藍籌30報酬指數","13,714.90","+","360.55","2.70","",
"工業菁英30報酬指數","14,723.61","+","408.60","2.85","",
"低波動股利精選30報酬指數","11,433.57","+","277.83","2.49","",
"中小型A級動能50報酬指數","28,861.51","+","1,027.26","3.69","",
"特選高息低波報酬指數","15,366.02","+","245.31","1.62","",
"臺灣永續報酬指數","15,177.25","+","426.08","2.89","",
"價值投資報酬指數","11,233.74","+","170.34","1.54","",
"存股雙十等權重報酬指數","12,525.05","+","332.36","2.73","",
"特選大蘋果報酬指數","13,853.31","+","439.02","3.27","",
"中小型300報酬指數","14,069.39","+","275.44","2.00","",
"臺灣500報酬指數","13,466.60","+","355.81","2.71","",
"臺灣勞工權益報酬指數","12,192.20","+","215.25","1.80","",
"微波高息精選20報酬指數","10,539.57","+","221.98","2.15","",
"特選世代行動通訊報酬指數","9,788.67","+","4.00","0.04","",
"智慧投資多因子30報酬指數","9,852.72","+","127.74","1.31","",
"特選大蘋果報酬正向兩倍指數","35,758.79","+","2,196.82","6.55","",
"特選大蘋果報酬反向一倍指數","3,734.89","-","126.37","-3.27","",
"特選價值成長報酬指數","12,763.92","+","176.72","1.40","",
"臺灣上櫃永續報酬指數","9,108.87","+","270.27","3.06","",
"特選台股領航報酬指數","12,911.61","+","334.14","2.66","",
"特選Smart多因子報酬指數","10,032.94","+","289.09","2.97","",
"特選ESG高股息報酬指數","8,411.27","+","107.02","1.29","",
"特選上櫃ESG成長報酬指數","6,262.55","+","167.58","2.75","",
"特選上櫃ESG電子菁英報酬指數","6,391.48","+","175.75","2.83","",
"臺灣優息存股報酬指數","6,023.25","+","114.33","1.93","",
"特選上櫃ESG永續高股息報酬指數","8,334.87","+","155.54","1.90","",
"特選臺灣金融高股息存股報酬指數","7,088.63","+","192.32","2.79","",
"特選臺灣產業龍頭存股等權重報酬指數","7,313.36","+","135.66","1.89","",
"上櫃ESG 30報酬指數","6,895.43","+","202.01","3.02","",
"臺灣ESG低碳50報酬指數","7,832.33","+","237.15","3.12","",
"臺灣創新板報酬指數","6,379.02","+","278.74","4.57","",
"特選上櫃ESG龍頭報酬指數","6,477.05","+","179.71","2.85","",
"113年08月09日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","431,309,648,471","4,464,128,766","2,498,171",
"2.台灣存託憑證","257,803,176","46,447,300","9,423",
"3.受益憑證","0","0","0",
"4.ETF","31,868,807,693","1,860,253,228","386,767",
"5.受益證券","7,047,478","567,027","104",
"6.變更交易股票","14,825,839","1,496,976","1,016",
"7.認購(售)權證","2,236,866,930","2,767,572,000","90,440",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","11,695,870","959,000","239",
"14.創新板股票","388,568,812","4,183,318","2,191",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","431,713,043,122","4,469,809,060","2,501,378",
"總計(1~15)","466,095,264,269","9,145,607,615","2,988,351",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","9,034(57)","846(26)",
"下跌(跌停)","2,447(60)","125(2)",
"持平","521","41",
"未成交","22,733","2",
"無比價","4,763","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"113年08月09日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","24,121,860","21,088","4,242,663,929","175.00","176.90","174.50","175.85","+","5.30","175.80","190","175.85","74","0.00",
="0051","元大中型100","94,509","302","7,332,706","76.95","78.00","76.95","77.45","+","1.35","77.05","1","77.20","1","0.00",
="0052","富邦科技","1,984,182","2,152","339,850,778","171.00","172.45","169.70","171.50","+","5.85","171.45","11","171.50","1","0.00",
="0053","元大電子","19,527","127","1,843,808","93.50","94.90","93.50","94.05","+","2.20","94.00","10","94.30","1","0.00",
="0055","元大MSCI金融","371,814","413","10,466,999","27.81","28.36","27.81","28.29","+","0.70","28.02","62","28.29","2","0.00",
="0056","元大高股息","24,790,915","20,158","928,319,113","37.34","37.62","37.15","37.35","+","0.58","37.35","166","37.36","38","0.00",
="0057","富邦摩台","17,027","14","2,216,158","129.80","130.35","129.80","130.35","+","3.70","129.55","20","129.95","20","0.00",
="0061","元大寶滬深","298,031","171","4,974,356","16.73","16.81","16.64","16.70","-","0.11","16.70","5","16.72","3","0.00",
="006203","元大MSCI台灣","9,806","125","815,446","83.25","83.45","83.00","83.00","+","1.95","82.75","12","82.90","1","0.00",
="006204","永豐臺灣加權","63,256","97","6,835,544","108.60","108.70","107.75","108.70","+","2.75","107.85","31","108.25","15","0.00",
="006205","富邦上証","401,159","202","11,693,586","29.26","29.30","29.05","29.09","-","0.17","29.09","1","29.12","215","0.00",
="006206","元大上證50","94,814","52","2,642,549","27.99","27.99","27.77","27.77","-","0.26","27.77","56","27.92","57","0.00",
="006207","復華滬深","311,306","47","6,702,751","21.63","21.63","21.48","21.49","-","0.16","21.49","44","21.55","114","0.00",
="006208","富邦台50","9,840,784","12,891","1,011,162,107","102.95","103.40","101.85","102.70","+","3.00","102.65","13","102.70","137","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.42","5","6.47","5","0.00",
="00631L","元大台灣50正2","13,616,558","11,386","2,885,502,012","211.05","215.05","208.40","211.70","+","11.35","211.70","103","211.80","2","0.00",
="00632R","元大台灣50反1","481,625,874","16,532","1,724,288,352","3.58","3.61","3.55","3.59","-","0.09","3.58","7,169","3.59","6,682","0.00",
="00633L","富邦上証正2","4,316,064","645","135,690,764","31.45","31.70","31.22","31.31"," ","0.00","31.31","181","31.32","1","0.00",
="00634R","富邦上証反1","147,020","20","701,664","4.76","4.78","4.76","4.78","-","0.02","4.77","700","4.79","699","0.00",
="00635U","期元大S&P黃金","398,814","235","11,302,495","28.34","28.38","28.31","28.36","+","0.30","28.34","5","28.36","243","0.00",
="00636","國泰中國A50","1,176,129","249","23,766,427","20.21","20.31","20.14","20.18","-","0.06","20.19","37","20.20","129","0.00",
="00636K","國泰中國A50+U","200","2","1,250","6.25","6.25","6.25","6.25"," ","0.00","6.19","10","6.30","8","0.00",
="00637L","元大滬深300正2","40,174,492","2,678","506,896,859","12.63","12.73","12.53","12.57","+","0.01","12.57","1,299","12.58","419","0.00",
="00638R","元大滬深300反1","2,562,000","62","25,668,800","10.07","10.07","10.01","10.04","-","0.10","10.04","2","10.05","226","0.00",
="00639","富邦深100","1,992,857","250","19,552,354","9.82","9.85","9.77","9.79","-","0.03","9.79","22","9.81","241","0.00",
="00640L","富邦日本正2","3,180,325","1,094","140,297,811","44.73","44.98","42.81","43.83","+","0.09","43.83","214","43.84","1","0.00",
="00641R","富邦日本反1","2,986,298","347","20,290,906","6.74","6.91","6.74","6.84","-","0.01","6.83","16","6.84","123","0.00",
="00642U","期元大S&P石油","6,037,677","823","104,789,421","17.30","17.40","17.30","17.35","+","0.13","17.35","397","17.36","34","0.00",
="00643","群益深証中小","364,752","136","4,043,177","11.08","11.14","11.01","11.05","-","0.07","11.04","3","11.05","151","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.42","2","2.48","1","0.00",
="00645","富邦日本","877,569","526","29,838,250","34.10","34.25","33.43","33.82","+","0.02","33.82","107","33.90","5","0.00",
="00646","元大S&P500","1,823,121","1,493","98,046,228","54.00","54.00","53.50","53.65","+","0.80","53.60","56","53.65","12","0.00",
="00647L","元大S&P500正2","262,535","321","21,875,312","83.35","83.70","82.70","83.05","+","3.30","83.05","2","83.20","87","0.00",
="00648R","元大S&P500反1","3,657,456","175","20,850,340","5.70","5.73","5.69","5.72","-","0.12","5.71","29","5.72","2,300","0.00",
="00650L","復華香港正2","24,397,276","1,485","228,046,477","9.36","9.44","9.25","9.30","+","0.08","9.30","445","9.31","271","0.00",
="00651R","復華香港反1","2,416,804","83","21,954,624","9.11","9.11","9.01","9.10","-","0.09","9.09","2","9.10","121","0.00",
="00652","富邦印度","403,345","241","16,041,946","39.50","39.88","39.50","39.68","+","0.21","39.68","51","39.71","3","0.00",
="00653L","富邦印度正2","142,193","82","9,086,012","63.95","64.15","63.70","63.95","+","0.90","63.70","97","63.95","82","0.00",
="00654R","富邦印度反1","977,025","109","6,246,289","6.37","6.42","6.37","6.41","-","0.07","6.40","13","6.41","68","0.00",
="00655L","國泰中國A50正2","1,715,582","246","36,645,375","21.36","21.56","21.25","21.35","+","0.10","21.31","202","21.35","616","0.00",
="00656R","國泰中國A50反1","309,000","15","2,782,180","9.00","9.02","8.98","9.00","-","0.03","9.00","298","9.02","350","0.00",
="00657","國泰日經225","895,292","161","37,143,118","41.55","41.78","40.64","41.02"," ","0.00","41.02","218","41.10","75","0.00",
="00657K","國泰日經225+U","200","2","2,570","12.85","12.85","12.85","12.85","+","0.17","12.66","10","12.70","10","0.00",
="00660","元大歐洲50","10,534","110","360,459","34.30","34.35","34.22","34.22","+","0.36","34.12","100","34.28","20","0.00",
="00661","元大日經225","999,610","345","45,177,838","45.29","45.53","44.17","44.70","+","0.06","44.70","146","44.77","50","0.00",
="00662","富邦NASDAQ","1,454,197","1,013","111,952,473","77.20","77.25","76.50","76.75","+","1.65","76.75","1","76.80","301","0.00",
="00663L","國泰臺灣加權正2","643,210","91","125,046,346","192.40","196.30","190.15","193.40","+","10.20","193.25","10","193.85","7","0.00",
="00664R","國泰臺灣加權反1","48,954,575","1,669","196,802,354","4.03","4.06","4.00","4.04","-","0.12","4.03","476","4.04","3,772","0.00",
="00665L","富邦恒生國企正2","58,807,979","2,897","361,255,512","6.12","6.22","6.07","6.11","+","0.07","6.11","719","6.12","2,491","0.00",
="00666R","富邦恒生國企反1","10,000","5","152,990","15.35","15.35","15.27","15.30","-","0.16","15.26","5","15.30","91","0.00",
="00668","國泰美國道瓊","218,104","96","10,161,297","46.61","46.69","46.50","46.50","+","0.53","46.50","1","46.59","30","0.00",
="00668K","國泰美國道瓊+U","200","2","2,880","14.40","14.40","14.40","14.40","+","0.27","14.36","10","14.40","10","0.00",
="00669R","國泰美國道瓊反1","2,909,001","268","20,750,907","7.18","7.18","7.12","7.15","-","0.12","7.14","1,080","7.15","6,308","0.00",
="00670L","富邦NASDAQ正2","1,972,038","1,219","213,570,850","107.85","109.15","107.20","107.75","+","5.40","107.70","29","107.75","16","0.00",
="00671R","富邦NASDAQ反1","9,994,272","589","39,904,385","3.99","4.02","3.98","4.00","-","0.13","4.00","2,370","4.01","829","0.00",
="00673R","期元大S&P原油反1","6,712,117","607","49,711,122","7.44","7.44","7.39","7.41","-","0.09","7.40","805","7.41","2,977","0.00",
="00674R","期元大S&P黃金反1","753,000","94","7,792,610","10.37","10.37","10.33","10.34","-","0.14","10.35","10","10.36","262","0.00",
="00675L","富邦臺灣加權正2","8,967,075","5,840","760,097,746","84.40","85.95","83.35","84.85","+","4.65","84.80","11","84.85","53","0.00",
="00676R","富邦臺灣加權反1","27,410,087","1,024","61,339,531","2.24","2.26","2.22","2.25","-","0.06","2.24","1,004","2.25","2,663","0.00",
="00678","群益那斯達克生技","627,219","135","18,854,265","30.23","30.23","29.94","30.03","+","0.45","29.94","100","30.03","82","0.00",
="00680L","元大美債20正2","155,752,910","10,983","1,431,829,052","9.18","9.23","9.17","9.22","-","0.13","9.21","1,224","9.22","2,078","0.00",
="00681R","元大美債20反1","278,700","56","5,461,430","19.61","19.62","19.58","19.60","+","0.12","19.58","1","19.60","403","0.00",
="00682U","期元大美元指數","34,000","4","709,880","20.88","20.88","20.86","20.88","+","0.03","20.88","28","20.89","31","0.00",
="00683L","期元大美元指正2","193,000","24","4,295,350","22.29","22.29","22.22","22.23","+","0.04","22.23","25","22.25","51","0.00",
="00684R","期元大美元指反1","19,000","6","295,170","15.52","15.55","15.52","15.53","-","0.03","15.53","3","15.55","20","0.00",
